time,Nominal strain,Nominal stress,material,Temperature
0,0,0,IF-steel,296
14.31274887,0.000472321,94.46414254,IF-steel,297
243.694765,0.000548017,96.64335561,IF-steel,298
246.0579542,0.000626002,98.88040398,IF-steel,299
479.1663301,0.000702928,100.8255568,IF-steel,300
481.5266199,0.000780817,103.0434701,IF-steel,301
712.239971,0.000856953,104.9105512,IF-steel,302
714.66596,0.00093701,107.0020787,IF-steel,303
929.056478,0.001007759,108.7518529,IF-steel,304
931.2782309,0.001081077,109.4954219,IF-steel,305
1159.175588,0.001156283,111.6566475,IF-steel,306
1161.479603,0.001232316,113.5031459,IF-steel,307
1398.339835,0.00131048,115.2159212,IF-steel,308
1400.602346,0.001385142,116.7884991,IF-steel,309
1617.429105,0.001456695,118.1390652,IF-steel,310
1619.760472,0.00153363,119.6860864,IF-steel,311
1829.922851,0.001602984,121.0768034,IF-steel,312
1832.154255,0.00167662,122.4440702,IF-steel,313
2063.535776,0.001752976,123.8752506,IF-steel,314
2065.794058,0.0018275,125.3399066,IF-steel,315
2283.983319,0.001899502,126.3803978,IF-steel,316
2286.218047,0.001973248,127.6896034,IF-steel,317
2496.512359,0.002042645,128.6890281,IF-steel,318
2498.682812,0.00211427,129.6540151,IF-steel,319
2715.35155,0.002185771,130.5141518,IF-steel,320
2717.543958,0.00225812,131.6240442,IF-steel,321
2932.018848,0.002328897,132.3393869,IF-steel,322
2934.16068,0.002399577,133.1154757,IF-steel,323
3151.884681,0.002471426,134.1252598,IF-steel,324
3153.954025,0.002539715,134.8229306,IF-steel,325
3365.132758,0.002609404,135.4007269,IF-steel,326
3367.296134,0.002680795,136.2390126,IF-steel,327
3578.521828,0.0027505,136.8199084,IF-steel,328
3580.597713,0.002819004,137.5607492,IF-steel,329
3798.828331,0.00289102,138.1239699,IF-steel,330
3800.857059,0.002957968,138.6335777,IF-steel,331
4011.169829,0.003027371,139.0742205,IF-steel,332
4013.318092,0.003098264,139.8927586,IF-steel,333
4223.50338,0.003167625,140.3249876,IF-steel,334
4225.607928,0.003237075,140.8550049,IF-steel,335
4433.473509,0.003305671,141.2141333,IF-steel,336
4435.50157,0.003372597,141.6393343,IF-steel,337
4653.122855,0.003444412,142.1623391,IF-steel,338
4655.225936,0.003513813,142.6026757,IF-steel,339
4854.245006,0.00357949,142.8579343,IF-steel,340
4856.422072,0.003651333,143.386572,IF-steel,341
5068.623063,0.003721359,143.9518374,IF-steel,342
5070.617724,0.003787183,144.2365968,IF-steel,343
5280.065964,0.003856301,144.6201806,IF-steel,344
5282.08152,0.003922814,145.0428452,IF-steel,345
5490.358902,0.003991546,145.3491524,IF-steel,346
5492.435456,0.004060072,145.6944104,IF-steel,347
5701.1598,0.004128951,146.1102171,IF-steel,348
5703.257212,0.004198166,146.5131341,IF-steel,349
5911.603565,0.00426692,146.9039934,IF-steel,350
5913.706298,0.00433631,147.3420286,IF-steel,351
6119.093447,0.004404088,147.5375804,IF-steel,352
6121.154924,0.004472117,147.7833302,IF-steel,353
6330.648393,0.004541249,148.1698992,IF-steel,354
6332.629114,0.004606613,148.3626578,IF-steel,355
6543.696085,0.004676265,148.8530778,IF-steel,356
6545.771748,0.004744762,149.1924585,IF-steel,357
6753.580337,0.004813339,149.5478254,IF-steel,358
6755.676483,0.004882512,149.9423874,IF-steel,359
6959.188909,0.004949671,150.0142075,IF-steel,360
6961.318214,0.005019938,150.6276262,IF-steel,361
7156.214627,0.005084254,150.6107894,IF-steel,362
7158.292769,0.005152833,150.8865287,IF-steel,363
7375.529501,0.005224521,151.3841531,IF-steel,364
7377.497285,0.005289458,151.4915244,IF-steel,365
7594.186195,0.005360965,151.8729925,IF-steel,366
7596.258116,0.005429338,152.187667,IF-steel,367
7793.686126,0.00549449,152.2579157,IF-steel,368
7795.783023,0.005563687,152.737435,IF-steel,369
7994.653662,0.005629314,152.9828972,IF-steel,370
7996.843425,0.005701577,153.5153366,IF-steel,371
8201.834258,0.005769224,153.6847315,IF-steel,372
8203.850105,0.005835747,154.0293244,IF-steel,373
8416.235475,0.005905834,154.2067588,IF-steel,374
8418.226172,0.005971527,154.3853563,IF-steel,375
8624.452916,0.006039582,154.6363215,IF-steel,376
8626.549896,0.006108782,155.1163883,IF-steel,377
8831.018402,0.006176257,155.1713097,IF-steel,378
8833.021046,0.006242344,155.5087602,IF-steel,379
9047.754667,0.006313206,155.7611792,IF-steel,380
9049.757841,0.006379311,156.1021282,IF-steel,381
9255.657867,0.006447258,156.3315299,IF-steel,382
9257.844844,0.006519428,156.8455766,IF-steel,383
9456.884208,0.006585111,157.1021746,IF-steel,384
9458.838961,0.006649618,157.0435474,IF-steel,385
9673.712089,0.006720526,157.3851738,IF-steel,386
9675.698867,0.00678609,157.617904,IF-steel,387
9884.379127,0.006854954,157.9508012,IF-steel,388
9886.426218,0.006922508,158.1015992,IF-steel,389
10100.20832,0.006993056,158.2912181,IF-steel,390
10102.20488,0.007058943,158.5885084,IF-steel,391
10316.63667,0.007129705,158.8210066,IF-steel,392
10318.52844,0.007192133,158.906697,IF-steel,393
10527.1509,0.007260979,159.3157789,IF-steel,394
10529.19049,0.007328285,159.3370979,IF-steel,395
10747.21184,0.007400233,159.8865071,IF-steel,396
10749.25824,0.007467764,159.9527654,IF-steel,397
10955.71788,0.007535896,160.2191011,IF-steel,398
10957.70291,0.007601402,160.4403366,IF-steel,399
11167.65489,0.007670686,160.8571672,IF-steel,400
11169.63481,0.007736023,161.0446084,IF-steel,401
11386.31195,0.007807527,161.4253,IF-steel,402
11388.25222,0.007871555,161.3510455,IF-steel,403
11596.64635,0.007940325,161.6650582,IF-steel,404
11598.75976,0.008010068,161.7735802,IF-steel,405
11797.16228,0.008075541,161.9881465,IF-steel,406
11799.24488,0.008144267,162.2933154,IF-steel,407
12009.37213,0.008213609,162.8017137,IF-steel,408
12011.42182,0.008281249,162.8897086,IF-steel,409
12214.40848,0.008348234,162.9268281,IF-steel,410
12216.47485,0.008416424,163.204875,IF-steel,411
12418.30162,0.008483027,163.5654417,IF-steel,412
12420.34133,0.008550337,163.6674957,IF-steel,413
12626.46245,0.008618357,163.8314897,IF-steel,414
12628.52088,0.008686286,164.0571331,IF-steel,415
12844.85953,0.008757677,164.4954838,IF-steel,416
12846.83144,0.008822751,164.5501052,IF-steel,417
13042.33521,0.008887267,164.5733544,IF-steel,418
13044.41615,0.008955938,164.8675019,IF-steel,419
13250.41811,0.009023918,165.1036315,IF-steel,420
13252.49372,0.009092413,165.3626485,IF-steel,421
13463.34219,0.009161993,165.4386476,IF-steel,422
13465.31967,0.00922725,165.6100439,IF-steel,423
13673.09243,0.009295815,165.8830457,IF-steel,424
13675.10919,0.009362368,166.3136909,IF-steel,425
13877.64997,0.009429207,166.2413821,IF-steel,426
13879.79686,0.009500054,166.5708952,IF-steel,427
14084.54979,0.009567623,166.7245886,IF-steel,428
14086.55115,0.009633668,166.9735647,IF-steel,429
14298.89153,0.00970374,167.1480296,IF-steel,430
14300.89214,0.00976976,167.3920379,IF-steel,431
14498.95791,0.009835122,167.5843789,IF-steel,432
14501.09363,0.009905601,167.8401262,IF-steel,433
14703.97204,0.009972551,167.7901015,IF-steel,434
14706.00823,0.010039745,167.8689495,IF-steel,435
14916.96698,0.010109361,168.3522272,IF-steel,436
14918.95865,0.010175086,168.6172358,IF-steel,437
15122.50972,0.010242258,168.611606,IF-steel,438
15124.59845,0.010311186,169.0372216,IF-steel,439
15323.74877,0.010376906,168.8211427,IF-steel,440
15325.85736,0.010446489,169.2978811,IF-steel,441
15531.81438,0.010514455,169.5310443,IF-steel,442
15533.78617,0.010579524,169.5848738,IF-steel,443
15741.52774,0.010648079,169.9358172,IF-steel,444
15743.58626,0.01071601,170.1620793,IF-steel,445
15954.9825,0.010785771,170.194231,IF-steel,446
15957.03033,0.010853349,170.3498825,IF-steel,447
16155.93745,0.010918989,170.5177524,IF-steel,448
16157.99316,0.010986827,170.7254176,IF-steel,449
16356.80659,0.011052436,170.8871041,IF-steel,450
16358.86753,0.011120446,171.1292997,IF-steel,451
16568.74695,0.011189707,171.1413419,IF-steel,452
16570.83455,0.011258597,171.4794512,IF-steel,453
16765.91557,0.011322974,171.4747989,IF-steel,454
16768.0955,0.011394912,171.9423194,IF-steel,455
16963.32514,0.011459337,171.9474759,IF-steel,456
16965.28561,0.011524033,172.0065763,IF-steel,457
17183.43634,0.011596023,172.4845243,IF-steel,458
17185.37674,0.011660056,172.4111792,IF-steel,459
17391.50152,0.011728077,172.5754145,IF-steel,460
17393.6427,0.011798736,172.8672018,IF-steel,461
17590.54956,0.011863715,172.9830549,IF-steel,462
17592.58327,0.011930827,172.9654974,IF-steel,463
17801.11667,0.011999644,173.3687021,IF-steel,464
17803.17942,0.012067714,173.5428205,IF-steel,465
18008.09756,0.012135337,173.7074177,IF-steel,466
18010.17114,0.012203765,173.9530531,IF-steel,467
18203.59589,0.012267595,173.8390869,IF-steel,468
18205.66841,0.012335988,174.1576961,IF-steel,469
18410.40406,0.012403551,174.2302493,IF-steel,470
18412.47327,0.012471835,174.5269921,IF-steel,471
18616.41802,0.012539137,174.547346,IF-steel,472
18618.49326,0.01260762,174.8839303,IF-steel,473
18820.56613,0.012674304,174.8607399,IF-steel,474
18822.5571,0.012740005,175.0410944,IF-steel,475
19027.2954,0.012807569,175.1938227,IF-steel,476
19029.37096,0.012876062,175.4524808,IF-steel,477
19241.62514,0.012946106,175.6212571,IF-steel,478
19243.62102,0.01301197,175.9140095,IF-steel,479
19454.25293,0.013081479,175.8957158,IF-steel,480
19456.21462,0.013146214,175.9628836,IF-steel,481
19664.59675,0.013214981,176.2761043,IF-steel,482
19666.65951,0.013283051,176.5302803,IF-steel,483
19871.91985,0.013350787,176.6374629,IF-steel,484
19873.97797,0.013418705,176.8610616,IF-steel,485
20077.55934,0.013485887,176.9374319,IF-steel,486
20079.51627,0.013550466,176.8931545,IF-steel,487
20285.59613,0.013618472,177.1344253,IF-steel,488
20287.59701,0.013684501,177.3802493,IF-steel,489
20499.20339,0.013754331,177.5062701,IF-steel,490
20501.26999,0.013822529,177.7858884,IF-steel,491
20696.96009,0.013887107,177.7414347,IF-steel,492
20699.01717,0.013954991,177.9581756,IF-steel,493
20905.63481,0.014023175,178.15494,IF-steel,494
20907.66667,0.014090226,178.2052091,IF-steel,495
21112.51237,0.014157825,178.2850254,IF-steel,496
21114.59513,0.014226556,178.6712169,IF-steel,497
21316.25594,0.014293104,178.6208302,IF-steel,498
21318.3248,0.014361377,178.8353378,IF-steel,499
21512.92571,0.014425595,178.7989978,IF-steel,500
21515.00755,0.014494296,179.0991401,IF-steel,501
21728.57948,0.014564774,179.3548874,IF-steel,502
21730.5356,0.014629326,179.3852945,IF-steel,503
21934.66282,0.014696688,179.4176905,IF-steel,504
21936.73984,0.01476523,179.7660264,IF-steel,505
22136.33268,0.014831096,179.9791543,IF-steel,506
22138.37234,0.014898404,180.0808896,IF-steel,507
22351.64877,0.014968786,180.3171338,IF-steel,508
22353.68081,0.015035843,180.2886136,IF-steel,509
22557.52628,0.015103112,180.3824146,IF-steel,510
22559.6251,0.015172373,180.7946517,IF-steel,511
22753.77463,0.015236443,180.7285202,IF-steel,512
22755.82453,0.015304089,180.8178576,IF-steel,513
22960.46746,0.015371621,180.964291,IF-steel,514
22962.51804,0.015439291,181.1381651,IF-steel,515
23169.72468,0.015507669,181.3738029,IF-steel,516
23171.74954,0.01557449,181.3779232,IF-steel,517
23370.60427,0.015640112,181.5423348,IF-steel,518
23372.65385,0.015707748,181.7096109,IF-steel,519
23571.60328,0.015773401,181.9602728,IF-steel,520
23573.72029,0.015843263,182.0125309,IF-steel,521
23779.07257,0.015911029,182.2057814,IF-steel,522
23781.11446,0.015978411,182.2422946,IF-steel,523
23984.32984,0.016045473,182.2945094,IF-steel,524
23986.32708,0.016111381,182.51628,IF-steel,525
24188.47325,0.01617809,182.4979275,IF-steel,526
24190.52489,0.016245794,182.6787584,IF-steel,527
24396.83152,0.016313875,182.8549957,IF-steel,528
24398.86925,0.01638112,182.9440702,IF-steel,529
24604.9144,0.016449115,183.10305,IF-steel,530
24606.90335,0.01651475,183.3500711,IF-steel,531
24808.39262,0.016581242,183.288363,IF-steel,532
24810.49494,0.016650618,183.723673,IF-steel,533
25010.60882,0.016716656,183.5711891,IF-steel,534
25012.77576,0.016788165,183.9530191,IF-steel,535
25214.63759,0.016854779,183.9158995,IF-steel,536
25216.63793,0.016920791,184.2381372,IF-steel,537
25422.60316,0.016988759,184.391843,IF-steel,538
25424.5347,0.0170525,184.2600006,IF-steel,539
25630.03468,0.017120315,184.3829993,IF-steel,540
25632.17432,0.017190923,184.6646034,IF-steel,541
25826.94041,0.017255196,184.5591654,IF-steel,542
25828.984,0.017322634,184.6868875,IF-steel,543
26033.88316,0.017390251,184.850232,IF-steel,544
26035.88647,0.01745636,185.1120298,IF-steel,545
26247.27266,0.017526118,185.2235183,IF-steel,546
26249.32114,0.017593718,185.3035202,IF-steel,547
26445.74719,0.017658538,185.3876392,IF-steel,548
26447.89166,0.017729306,185.7011631,IF-steel,549
26643.40459,0.017793825,185.6450167,IF-steel,550
26645.46613,0.017861856,185.8911408,IF-steel,551
26852.74986,0.017930259,186.1318671,IF-steel,552
26854.85237,0.017999642,186.1684515,IF-steel,553
27051.52246,0.018064543,186.2686773,IF-steel,554
27053.61973,0.018133753,186.6706725,IF-steel,555
27246.37469,0.018197363,186.5125,IF-steel,556
27248.3986,0.018264151,186.4302493,IF-steel,557
27456.88269,0.018332951,186.8301998,IF-steel,558
27459.01835,0.018403428,187.0055153,IF-steel,559
27655.1921,0.018468165,187.0729832,IF-steel,560
27657.21626,0.018534962,187.0724357,IF-steel,561
27862.5567,0.018602725,187.1849047,IF-steel,562
27864.55947,0.018668816,187.5231904,IF-steel,563
28067.26368,0.018735708,187.4616679,IF-steel,564
28069.38029,0.018805557,187.5913202,IF-steel,565
28273.74628,0.018872997,187.7194754,IF-steel,566
28275.73533,0.018938636,187.8872278,IF-steel,567
28485.32123,0.019007799,187.8798967,IF-steel,568
28487.32726,0.019073999,188.1597439,IF-steel,569
28684.18173,0.019138961,188.2721387,IF-steel,570
28686.2714,0.01920792,188.2239421,IF-steel,571
28895.92984,0.019277107,188.6213994,IF-steel,572
28897.90164,0.019342177,188.7553019,IF-steel,573
29110.52198,0.019412341,188.8682442,IF-steel,574
29112.4544,0.019476111,188.7422235,IF-steel,575
29320.05192,0.019544618,189.0036594,IF-steel,576
29322.09006,0.019611877,189.0954003,IF-steel,577
29529.84934,0.019680438,189.447513,IF-steel,578
29531.86918,0.019747092,189.3384435,IF-steel,579
29737.50951,0.019814954,189.5507053,IF-steel,580
29739.48731,0.019880221,189.6441444,IF-steel,581
29942.8236,0.019947322,189.7043399,IF-steel,582
29944.90109,0.020015879,190.0557783,IF-steel,583
30152.80969,0.020084489,189.8577456,IF-steel,584
30154.77194,0.020149243,189.9286006,IF-steel,585
30361.39591,0.020217429,190.1257826,IF-steel,586
30363.35799,0.020282177,190.1954993,IF-steel,587
30568.72308,0.020349948,190.3095954,IF-steel,588
30570.7658,0.020417358,190.4315547,IF-steel,589
30783.38359,0.020487522,190.6243288,IF-steel,590
30785.44155,0.020555434,190.7668863,IF-steel,591
30983.40258,0.020620762,190.9523138,IF-steel,592
30985.41273,0.020687097,190.7793028,IF-steel,593
31194.17466,0.020755988,191.1975903,IF-steel,594
31196.1864,0.020822375,191.115052,IF-steel,595
31394.02909,0.020887663,191.2126701,IF-steel,596
31396.17299,0.020958412,191.5223769,IF-steel,597
31594.30946,0.021023797,191.6393838,IF-steel,598
31596.41469,0.02109327,191.6939464,IF-steel,599
31791.50205,0.021157649,191.6897117,IF-steel,600
31793.55947,0.021225543,191.8286965,IF-steel,601
31999.90826,0.021293639,192.0877165,IF-steel,602
32001.95793,0.021361278,192.1755815,IF-steel,603
32207.50115,0.021429107,192.3814341,IF-steel,604
32209.56582,0.021497241,192.5681978,IF-steel,605
32405.52749,0.021561908,192.6216685,IF-steel,606
32407.60322,0.021630407,192.4814712,IF-steel,607
32610.48541,0.021697358,192.9116957,IF-steel,608
32612.57434,0.021766293,192.8586458,IF-steel,609
32809.42334,0.021831253,192.8906799,IF-steel,610
32811.47158,0.021898845,193.0490565,IF-steel,611
33017.18348,0.02196673,193.2660418,IF-steel,612
33019.233,0.022034364,193.352886,IF-steel,613
33214.3295,0.022098746,193.3492545,IF-steel,614
33216.37554,0.022166266,193.4131403,IF-steel,615
33429.77218,0.022236687,193.6573187,IF-steel,616
33431.75591,0.02230215,193.789953,IF-steel,617
33634.14351,0.022368938,193.787534,IF-steel,618
33636.2158,0.022437323,194.1046863,IF-steel,619
33829.91925,0.022501246,193.9291141,IF-steel,620
33832.04419,0.022571369,194.1137064,IF-steel,621
34038.07818,0.02263936,194.27195,IF-steel,622
34040.13403,0.022707203,194.4805246,IF-steel,623
34237.20611,0.022772236,194.6072816,IF-steel,624
34239.25474,0.022839842,194.6883043,IF-steel,625
34443.11048,0.022907114,194.7827827,IF-steel,626
34445.17871,0.022975366,194.9931143,IF-steel,627
34647.78649,0.023042226,195.0052277,IF-steel,628
34649.73118,0.023106401,194.9601584,IF-steel,629
34864.15926,0.023177162,195.1924122,IF-steel,630
34866.11,0.023241536,195.1872711,IF-steel,631
35070.7612,0.023309071,195.2542502,IF-steel,632
35072.81286,0.023376776,195.4351955,IF-steel,633
35280.28383,0.023445241,195.6882795,IF-steel,634
35282.3054,0.023511953,195.6706632,IF-steel,635
35480.61625,0.023577396,195.879179,IF-steel,636
35482.71421,0.023646629,195.8057752,IF-steel,637
35684.43842,0.023713198,196.2395725,IF-steel,638
35686.44673,0.023779472,196.0544358,IF-steel,639
35892.79088,0.023847566,196.3131496,IF-steel,640
35894.78858,0.02391349,196.1380104,IF-steel,641
36100.46751,0.023981364,196.2728192,IF-steel,642
36102.51923,0.024049071,196.4541976,IF-steel,643
36301.71637,0.024114806,196.6412089,IF-steel,644
36303.74121,0.024181626,196.6451404,IF-steel,645
36516.63964,0.024251882,196.8564371,IF-steel,646
36518.60614,0.024316777,196.8753341,IF-steel,647
36723.07121,0.02438425,197.0100285,IF-steel,648
36725.24712,0.024456055,197.4510301,IF-steel,649
36912.56152,0.024517869,197.4137806,IF-steel,650
36914.58794,0.024584741,197.3481255,IF-steel,651
37126.77163,0.024654761,197.5122494,IF-steel,652
37128.79285,0.024721461,197.4922699,IF-steel,653
37335.69854,0.02478974,197.7080457,IF-steel,654
37337.74471,0.024857264,197.8527221,IF-steel,655
37531.12538,0.024921079,197.6558463,IF-steel,656
37533.20712,0.024989777,198.0353687,IF-steel,657
37731.30519,0.025055149,198.229841,IF-steel,658
37733.43432,0.025125411,198.362101,IF-steel,659
37936.71278,0.025192492,198.4184793,IF-steel,660
37938.7637,0.025260173,198.5145973,IF-steel,661
38141.35494,0.025327028,198.5256187,IF-steel,662
38143.34882,0.025392826,198.7252165,IF-steel,663
38346.96145,0.025460018,198.8036501,IF-steel,664
38349.00032,0.025527301,198.9002444,IF-steel,665
38556.57497,0.025595801,199.1601707,IF-steel,666
38558.59807,0.025662563,199.1526633,IF-steel,667
38760.8342,0.025729301,199.0602481,IF-steel,668
38762.80694,0.025794402,199.2003155,IF-steel,669
38973.10232,0.025863799,199.2398107,IF-steel,670
38975.08786,0.025929322,199.3843572,IF-steel,671
39179.35739,0.025996731,199.5061464,IF-steel,672
39181.48644,0.026066989,199.6378712,IF-steel,673
39374.935,0.026130827,199.5254764,IF-steel,674
39376.92112,0.026196369,199.7538419,IF-steel,675
39582.60923,0.026264246,199.889257,IF-steel,676
39584.65467,0.026331746,200.0292069,IF-steel,677
39796.7484,0.026401737,200.107393,IF-steel,678
39798.83731,0.026470671,200.5341654,IF-steel,679
39991.61057,0.026534286,200.2972006,IF-steel,680
39993.65165,0.026601642,200.4083271,IF-steel,681
40199.42776,0.026669548,200.6295502,IF-steel,682
40201.40752,0.02673488,200.7360121,IF-steel,683
40408.95189,0.02680337,200.5939402,IF-steel,684
40411.00449,0.026871106,200.7011383,IF-steel,685
40610.37779,0.026936899,200.979776,IF-steel,686
40612.40303,0.027003732,200.9863153,IF-steel,687
40818.42699,0.027071719,201.1438969,IF-steel,688
40820.43759,0.027138069,201.0538419,IF-steel,689
41028.70949,0.027206799,201.3597872,IF-steel,690
41030.74584,0.027273999,201.4397303,IF-steel,691
41229.17322,0.02733948,201.5759373,IF-steel,692
41231.2687,0.027408631,201.5661284,IF-steel,693
41429.14546,0.02747393,201.7459942,IF-steel,694
41431.18176,0.027541128,201.7455642,IF-steel,695
41646.22009,0.02761209,202.0980945,IF-steel,696
41648.16458,0.027676258,201.9716964,IF-steel,697
41853.08928,0.027743884,202.1367267,IF-steel,698
41855.13354,0.027811344,202.2688134,IF-steel,699
42059.92595,0.027878926,202.3451126,IF-steel,700
42061.89305,0.02794384,202.4480017,IF-steel,701
42267.76559,0.028011778,202.595589,IF-steel,702
42269.86349,0.028081009,202.6017663,IF-steel,703
42474.49096,0.028148536,202.7471789,IF-steel,704
42476.47247,0.028213926,202.865151,IF-steel,705
42683.24504,0.028282161,203.1521406,IF-steel,706
42685.19358,0.028346463,203.052521,IF-steel,707
42890.05412,0.028414067,203.2133166,IF-steel,708
42892.15076,0.028483256,203.1311402,IF-steel,709
43098.85087,0.028551467,203.4133476,IF-steel,710
43100.77742,0.028615043,203.2485616,IF-steel,711
43318.37665,0.028686851,203.6901107,IF-steel,712
43320.30206,0.028750389,203.5178081,IF-steel,713
43528.36947,0.028819051,203.8102574,IF-steel,714
43530.38592,0.028885594,203.7588468,IF-steel,715
43726.27144,0.028950236,203.8072909,IF-steel,716
43728.33955,0.029018484,204.0168275,IF-steel,717
43940.99029,0.029088659,204.2117762,IF-steel,718
43942.92787,0.029152599,204.039789,IF-steel,719
44149.80959,0.02922087,204.3339829,IF-steel,720
44151.8579,0.029288464,204.4928328,IF-steel,721
44352.37182,0.029354634,204.2867514,IF-steel,722
44354.43238,0.029422632,204.5264508,IF-steel,723
44560.51685,0.02949064,204.6880259,IF-steel,724
44562.47122,0.029555134,204.706864,IF-steel,725
44775.48511,0.029625429,204.8457807,IF-steel,726
44777.50239,0.029691999,204.7998175,IF-steel,727
44985.14685,0.029760522,205.1443516,IF-steel,728
44987.1814,0.029827662,205.1324239,IF-steel,729
45183.35042,0.029892398,205.1995793,IF-steel,730
45185.3405,0.02995807,205.3740565,IF-steel,731
45386.87649,0.030024577,205.3154324,IF-steel,732
45388.9271,0.030092247,205.4894209,IF-steel,733
45603.05968,0.030162911,205.7021715,IF-steel,734
45605.0707,0.030229275,205.6149097,IF-steel,735
45803.92107,0.030294895,205.7790337,IF-steel,736
45805.95803,0.030362115,205.8630228,IF-steel,737
46002.16021,0.030426862,205.8523664,IF-steel,738
46004.2939,0.030497274,206.0947321,IF-steel,739
46207.94576,0.030564479,206.1757548,IF-steel,740
46210.00357,0.030632386,206.3172915,IF-steel,741
46413.11335,0.030699413,206.3625371,IF-steel,742
46415.15948,0.030766935,206.4269673,IF-steel,743
46614.04014,0.030832565,206.6730914,IF-steel,744
46616.07222,0.030899624,206.724802,IF-steel,745
46814.68391,0.030965166,206.3931731,IF-steel,746
46816.81484,0.031035487,207.0973119,IF-steel,747
47013.71063,0.031100462,206.6524344,IF-steel,748
47015.78968,0.031169071,207.0141549,IF-steel,749
47211.70833,0.031233724,207.0647859,IF-steel,750
47213.81773,0.031303334,207.0667904,IF-steel,751
47410.51181,0.031368243,207.1686,IF-steel,752
47412.65478,0.031438961,207.3921832,IF-steel,753
47608.66792,0.031503645,207.4490504,IF-steel,754
47610.6317,0.03156845,207.4500155,IF-steel,755
47814.77005,0.031635816,207.5631465,IF-steel,756
47816.80114,0.031702842,207.608389,IF-steel,757
48025.68964,0.031771775,207.9550297,IF-steel,758
48027.73099,0.03183914,208.067972,IF-steel,759
48231.02339,0.031906226,208.0452704,IF-steel,760
48233.04228,0.031972849,208.0098954,IF-steel,761
48436.40538,0.032039959,208.0718603,IF-steel,762
48438.46457,0.032107913,208.2225316,IF-steel,763
48635.30442,0.03217287,208.3339613,IF-steel,764
48637.40722,0.032242262,208.2924771,IF-steel,765
48837.76229,0.03230838,208.1559113,IF-steel,766
48839.8686,0.032377888,208.6975687,IF-steel,767
49040.53202,0.032444107,208.5013549,IF-steel,768
49042.50597,0.032509247,208.6494154,IF-steel,769
49246.2259,0.032576475,208.6549307,IF-steel,770
49248.27075,0.032643954,208.7908933,IF-steel,771
49453.66246,0.032711734,208.9067465,IF-steel,772
49455.71652,0.032779518,209.1035666,IF-steel,773
49651.72511,0.032844201,209.1601336,IF-steel,774
49653.77231,0.032911758,209.2316506,IF-steel,775
49858.0859,0.032979182,209.3563474,IF-steel,776
49860.11504,0.033046143,209.3086272,IF-steel,777
50066.60696,0.033114285,209.5770942,IF-steel,778
50068.54479,0.033178234,209.4867947,IF-steel,779
50283.17844,0.033249063,209.7326157,IF-steel,780
50285.19177,0.033315503,209.6605389,IF-steel,781
50485.857,0.033381722,209.9444444,IF-steel,782
50487.87509,0.033448319,209.9038109,IF-steel,783
50699.58537,0.033518183,210.0366896,IF-steel,784
50701.52382,0.033582152,209.8704498,IF-steel,785
50900.74653,0.033647896,210.1391487,IF-steel,786
50902.88302,0.0337184,210.3199951,IF-steel,787
51098.36561,0.033782909,210.3418461,IF-steel,788
51100.39587,0.033849908,210.3015126,IF-steel,789
51306.06652,0.033917779,210.5157758,IF-steel,790
51308.07487,0.033984054,210.4108853,IF-steel,791
51517.80858,0.034053267,210.8133104,IF-steel,792
51519.89128,0.034121995,210.7190794,IF-steel,793
51717.78286,0.0341873,210.8199239,IF-steel,794
51719.80786,0.034254125,210.8249505,IF-steel,795
51925.829,0.034322112,211.0623453,IF-steel,796
51927.85922,0.034389109,211.0218263,IF-steel,797
52129.86882,0.034455772,210.9944599,IF-steel,798
52131.92924,0.034523766,211.1532387,IF-steel,799
52328.43234,0.034588612,211.2424431,IF-steel,800
52330.51542,0.034657354,211.5507671,IF-steel,801
52533.04507,0.034724189,211.557724,IF-steel,802
52534.97965,0.03478803,211.4459911,IF-steel,803
52749.50049,0.034858822,211.6843665,IF-steel,804
52751.55287,0.03492655,211.8700384,IF-steel,805
52954.56982,0.034993546,211.8291574,IF-steel,806
52956.54377,0.035058686,211.9771777,IF-steel,807
53159.50465,0.035125663,212.0125959,IF-steel,808
53161.66488,0.035196951,212.3501609,IF-steel,809
53352.82225,0.035260033,212.0865473,IF-steel,810
53354.85609,0.035327149,212.0698837,IF-steel,811
53560.27643,0.035394938,212.2676256,IF-steel,812
53562.24399,0.035459868,212.2935381,IF-steel,813
53768.64053,0.035527979,212.5557102,IF-steel,814
53770.69026,0.035595619,212.7238802,IF-steel,815
53984.1164,0.03566605,212.8900056,IF-steel,816
53986.1307,0.035732522,212.8244216,IF-steel,817
54181.7115,0.035797064,212.7727543,IF-steel,818
54183.67482,0.035861853,212.8506372,IF-steel,819
54389.0024,0.035929611,213.0422575,IF-steel,820
54391.07316,0.035997946,213.269296,IF-steel,821
54592.44222,0.036064398,213.1996536,IF-steel,822
54594.57792,0.036134876,213.3752691,IF-steel,823
54788.01097,0.036198709,213.2618504,IF-steel,824
54790.07299,0.036266756,213.5112317,IF-steel,825
54992.14124,0.036333439,213.4077363,IF-steel,826
54994.11671,0.036398629,213.5657944,IF-steel,827
55208.14192,0.036469257,213.7714582,IF-steel,828
55210.16122,0.036535894,213.7388765,IF-steel,829
55406.97184,0.036600842,213.7683773,IF-steel,830
55409.10371,0.036671193,213.9986854,IF-steel,831
55604.89384,0.036735804,214.0408346,IF-steel,832
55606.95231,0.036803734,214.1867329,IF-steel,833
55811.81178,0.036871337,214.3474573,IF-steel,834
55813.80466,0.036937103,214.0605234,IF-steel,835
